tweets,id,name,location,coordinates,created_at,favorite_count,geo,place,source,clean_tweets
🧻Good design?🧻#memezlab #toiletpaper #toiletpaperchallenge #toiletpapermagazine #toiletpapercrisis #toiletpaperroll… https://t.co/7auzx0nq5L,1.2599809818946929e+18,Memezlab☣️,"Missouri, USA",,2020-05-11,1.0,,,Twitter for iPhone,good design memezlab toiletpaper toiletpaperchallenge toiletpapermagazine toiletpapercrisis toiletpaperroll https co auzx nq l
"RT @koolaid: ┏━━┓┏┓┏┓┏━━┓┏━━┓
┃┏┓┃┃┃┃┃┃┏━┛┃┏┓┃
┃┃┃┃┃┗┛┃┃┗━┓┃┗┛┃ 
     OH YEAH OH YEAH OH YEAH
┃┃┃┃┗┓┏┛┃┏━┛┃┏┓┃
┃┗┛┃    ┃┃    ┃┗━┓┃┃┃┃
┗━━┛…",1.2599805004558295e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-11,0.0,,,Twitter for iPhone,rt koolaid oh yeah oh yeah oh yeah
"It’s Charmin //
#adrianemorales
.
.
.
#location
#nashville 
#tennessee
#muse evelynvinyl
.
.
.
#dazed #aem… https://t.co/y0HbKvwcTR",1.259979241082536e+18,adrianemorales,"Nashville, TN","{'type': 'Point', 'coordinates': [-86.7837, 36.1651]}",2020-05-11,0.0,"{'type': 'Point', 'coordinates': [36.1651, -86.7837]}","Place(_api=<tweepy.api.API object at 0x11430af10>, id='00ab941b685334e3', url='https://api.twitter.com/1.1/geo/id/00ab941b685334e3.json', place_type='city', name='Nashville', full_name='Nashville, TN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11430af10>, type='Polygon', coordinates=[[[-87.022482, 35.9945681], [-86.560616, 35.9945681], [-86.560616, 36.405448], [-87.022482, 36.405448]]]), attributes={})",Instagram,charmin adrianemorales location nashville tennessee muse evelynvinyl dazed aem https co hbkvwctr
"RT @LowveeCole: The Toilet Paper Bandit strikes again! You go, #Domo #toiletpaper 🙃 https://t.co/sBME5k8Vhg",1.2599783975072973e+18,Melly Terpening,,,2020-05-11,0.0,,,Twitter Web App,rt lowveecole toilet paper bandit strikes go domo toiletpaper https co sbme k vhg
"RT @FY_EYE: Don't flush those ""flushable"" wipes! #Toiletpaper is designed to disintegrate in our sewage systems, but wipes are not. They cl…",1.2599771556494213e+18,Luis Feliz Leon 🇩🇴🇵🇷,"Queens, NY",,2020-05-11,0.0,,,Twitter for iPhone,rt fy eye flush flushable wipes toiletpaper designed disintegrate sewage systems wipes cl
@markdbarnes @cmurray210 @KateMcDougal3 @countingstars @Gordon15PL @ScottPresler @GovernorTomWolf @realDonaldTrump… https://t.co/AOtrPl9E75,1.2599771436537324e+18,Jörg,,,2020-05-11,0.0,,,Twitter for iPhone,markdbarnes cmurray katemcdougal countingstars gordon pl scottpresler governortomwolf realdonaldtrump https co aotrpl e
"#MondayMotivation- finally getting #toiletpaper by the case. 

https://t.co/aWsnKCxsbC",1.2599754422718423e+18,YouNeedThisYo,Collecting Toy Info 4U,,2020-05-11,0.0,,,Twitter Web App,mondaymotivation finally getting toiletpaper case https co awsnkcxsbc
My staff made the best cake for me! #physicians #COVID19 #toiletpaper #sanitizer #corona #birthdaygirl #birthdaycake https://t.co/wgF1niCQgP,1.259974458271568e+18,Dr.Khan Rheumatologist,"Florida, USA",,2020-05-11,0.0,,,Twitter for iPhone,staff made best cake physicians covid toiletpaper sanitizer corona birthdaygirl birthdaycake https co wgf nicqgp
RT @rcodor: #coronavirus #trumpvirus #socialdistancing #infection #covid_19 #masks #sanitizers #toiletpaper #dealer #blackmarkets #politics…,1.2599737117399982e+18,Sreya Sarkar,"Arlington, MA",,2020-05-11,0.0,,,Twitter for iPhone,rt rcodor coronavirus trumpvirus socialdistancing infection covid masks sanitizers toiletpaper dealer blackmarkets politics
Been so busy with these! Great graduation gift that will get laughs if your graduate has a sense of humor!… https://t.co/7RDpOg1NTu,1.2599723585526702e+18,Designs by Millie,"Folkston, Georgia",,2020-05-11,0.0,,,Instagram,busy great graduation gift get laughs graduate sense humor https co rdpog ntu
RT @MattRasconNews: I don’t remember the last time I went to #Costco and this aisle was full. #toiletpaper @KSL5TV https://t.co/0CTNiyosoK,1.259971167055573e+18,Frank Krajnak,"Temecula, CA",,2020-05-11,0.0,,,Twitter Web App,rt mattrasconnews remember last time went costco aisle full toiletpaper ksl tv https co ctniyosok
Went to the local @Kroger today and saw the endangered species lurking in the aisle waiting to be pickedup. Could t… https://t.co/llDBjWqbWw,1.259971032280109e+18,Chris Cheney,United States,,2020-05-11,1.0,,,Twitter for Android,went local kroger today saw endangered species lurking aisle waiting pickedup could https co lldbjwqbww
True love during this pandemic is buying someone two ply toilet paper 💩🧻🤎 #COVID19 #toiletpaper #blessed,1.2599702332022907e+18,Mel 🌻,Somewhere in the hills of WV,,2020-05-11,5.0,,,Twitter for iPhone,true love pandemic buying someone two ply toilet paper covid toiletpaper blessed
@Weinsteinlaw #omg what is on his shoe. #toiletpaper! Is that where it all was at the start of #quarantine? It's re… https://t.co/Zfb7HgAwCh,1.2599698801593713e+18,momaferd,,,2020-05-11,0.0,,,Twitter Web App,weinsteinlaw omg shoe toiletpaper start quarantine https co zfb hgawch
A late Mother’s Day gift was ordered so I got it shipped today as well! #mothersdaygift #mothersdaygiftideas… https://t.co/aJtydz5PlF,1.2599696598994903e+18,Designs by Millie,"Folkston, Georgia",,2020-05-11,0.0,,,Instagram,late mother day gift ordered got shipped today well mothersdaygift mothersdaygiftideas https co ajtydz plf
There is NO shortage of #toiletpaper . stop with the fake outrage.,1.259969369272017e+18,StMansur,Seattle,,2020-05-11,0.0,,,Twitter for Android,shortage toiletpaper stop fake outrage
You’re at the store and don’t know what toiletpaper to buy: get @Charmin your butt deserves the best,1.2599690250706575e+18,"tatie, tate, t-bone, t",,,2020-05-11,1.0,,,Twitter for iPhone,store know toiletpaper buy get charmin butt deserves best
RT @ToiletPaperFIND: Charmin Ultra Soft Toilet Paper 12 Mega Rolls 264 Sheets per Roll in stock! WalMart #ToiletPaper https://t.co/K6QYxoTR…,1.2599671861872353e+18,Carolyn Walker,,,2020-05-11,0.0,,,Twitter Web App,rt toiletpaperfind charmin ultra soft toilet paper mega rolls sheets per roll stock walmart toiletpaper https co k qyxotr
RT @pierrebourne: Excited😳,1.2599669653026693e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-11,0.0,,,Twitter for iPhone,rt pierrebourne excited
Charmin Ultra Soft Toilet Paper 12 Mega Rolls 264 Sheets per Roll in stock! WalMart #ToiletPaper https://t.co/K6QYxoTRmk,1.2599666626500076e+18,Toilet Paper Tracker,,,2020-05-11,0.0,,,xboxonelocator,charmin ultra soft toilet paper mega rolls sheets per roll stock walmart toiletpaper https co k qyxotrmk
@charliekirk11 Charlie ChuckleButt with more fact free whining.  Getting truly pathetic.  No wonder ToiletPaper USA (TPUSA) was such a flop,1.2599658506160415e+18,James O’Connor,,,2020-05-11,0.0,,,Twitter Web App,charliekirk charlie chucklebutt fact free whining getting truly pathetic wonder toiletpaper usa tpusa flop
The last two stores I went into had toilet paper. Could the toilet paper crisis of 2020 be almost over?… https://t.co/lkfGyw0M7N,1.2599655402207478e+18,Kelli Storm,,,2020-05-11,0.0,,,Twitter Web App,last two stores went toilet paper could toilet paper crisis almost https co lkfgyw n
@BeardedGenius The fact the CCO of ToiletPaper USA posted this video originally skdjfhgjfkd,1.2599648754319155e+18,altyonisus,"England, United Kingdom",,2020-05-11,0.0,,,Twitter Web App,beardedgenius fact cco toiletpaper usa posted video originally skdjfhgjfkd
"💵💰

36 double rolls of Cottonelle Toiletpaper for as low as $11.40 CDN!!

 #Deal #ganga

 https://t.co/y5IMmEXzGD https://t.co/SrudyjUbFT",1.2599645291041055e+18,CoolDeal,United States,,2020-05-11,0.0,,,scal.club,double rolls cottonelle toiletpaper low cdn deal ganga https co immexzgd https co srudyjubft
"STEAL!!

36 double rolls of Cottonelle Toiletpaper for as low as $11.40 CDN!!

https://t.co/uFQAVpGsEf https://t.co/ttucN26xAq",1.2599645042821038e+18,Overtime Deals,"Florida, USA",,2020-05-11,0.0,,,Twitter Web App,steal double rolls cottonelle toiletpaper low cdn https co ufqavpgsef https co ttucn xaq
@GeorgeBova @chicagotribune #Toiletpaper,1.259962359575126e+18,David D,,,2020-05-11,1.0,,,Twitter Web App,georgebova chicagotribune toiletpaper
RT @3500forthacoat: 6ix9ine out of jail and gaby back on twitter? The earth is naturally restoring itself 🙏🏽 https://t.co/FF6mta995Y,1.2599623552927457e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-11,0.0,,,Twitter for iPhone,rt forthacoat ix ine jail gaby back twitter earth naturally restoring https co ff mta
"#breakingnews tp located at local chain 

#toiletpaper walmart #FNU @ Travelers Rest, South Carolina https://t.co/baNZrKn9Tt",1.2599615294721106e+18,FakeNewsUnderground,Underground,,2020-05-11,0.0,,,Instagram,breakingnews tp located local chain toiletpaper walmart fnu travelers rest south carolina https co banzrkn tt
HOW YALLS TOILET NOT ABLE TO TAKE YOUR TOILETPAPER BUT CAN FLUSH YALLS POOP DOWN??? THAT FAT ASS CAN GO DOWN THE PI… https://t.co/evGu4dapJj,1.2599611480379105e+18,lin 〄 ilw,"she/her, sweden🩹",,2020-05-11,0.0,,,Twitter for iPhone,yalls toilet able take toiletpaper flush yalls poop fat ass go pi https co evgu dapjj
"My friend heard there was a toilet paper shortage. So he made this.
#minecraft #playstation4 #toiletpaper #covid19… https://t.co/ysRsCAJEQs",1.259960489272017e+18,Michael McDonald,"Columbia, Missouri",,2020-05-11,1.0,,,Twitter Web App,friend heard toilet paper shortage made minecraft playstation toiletpaper covid https co ysrscajeqs
OOMFS YALL THROW TOILETPAPER IN THE TOILET AND FLUSH OR KEEP IT IN A TRASHCAN IN YOUR MF BATHROOM?,1.2599588765747487e+18,lin 〄 ilw,"she/her, sweden🩹",,2020-05-11,5.0,,,Twitter for iPhone,oomfs yall throw toiletpaper toilet flush keep trashcan mf bathroom
"RT @democracydemon1: @vanOnselenP I think as we're
-imprisoned for a virus that's #BULLSHIT
-blackmailed into a Crazy APP or #CRAPP 
-by Go…",1.2599587052205138e+18,Tracey Hoolachan,Australia,,2020-05-11,0.0,,,Twitter Web App,rt democracydemon vanonselenp think imprisoned virus bullshit blackmailed crazy app crapp go
"@vanOnselenP I think as we're
-imprisoned for a virus that's #BULLSHIT
-blackmailed into a Crazy APP or #CRAPP 
-by… https://t.co/COgk5jGvJE",1.2599586700638863e+18,Tracey Hoolachan,Australia,,2020-05-11,3.0,,,Twitter Web App,vanonselenp think imprisoned virus bullshit blackmailed crazy app crapp https co cogk jgvje
@David_Leavitt I'm certain @Tesla employees have all agreed to move forward with @elonmusk. And smart enough to see… https://t.co/MRCOCNrhbx,1.2599586321769226e+18,Boyd Lindsey,"Hampton,VA",,2020-05-11,0.0,,,Twitter for Android,david leavitt certain tesla employees agreed move forward elonmusk smart enough see https co mrcocnrhbx
"#SupplyChains: #Food &amp; #toiletpaper Supply Were Disrupted By The Ruling Class, Not A #Virus.… https://t.co/ijmVSwtJmp",1.2599584133139538e+18,Aethonaia,,,2020-05-11,0.0,,,Twitter Web App,supplychains food toiletpaper supply disrupted ruling class virus https co ijmvswtjmp
"RT @PlaylistTrav: If we vibe, we vibe. That’s my type.",1.2599580881630454e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-11,0.0,,,Twitter for iPhone,rt playlisttrav vibe vibe type
@FastCompany #toiletpaper's not challenging enough.,1.2599577547158733e+18,IngeniousChiHuaHua,Earth,,2020-05-11,0.0,,,Twitter Web App,fastcompany toiletpaper challenging enough
@blanketjimmy I CAN POOP A 50CM LONG POOPIE AND I CAN STILL FLUSH IT SOWN WITH TOILETPAPER,1.259956660321337e+18,lin 〄 ilw,"she/her, sweden🩹",,2020-05-11,1.0,,,Twitter for iPhone,blanketjimmy poop cm long poopie still flush sown toiletpaper
Pictures of when we tested out Toilet Paper bath bomb inspired by the current pandemic. All profits are still being… https://t.co/ogLen22Yvy,1.2599551111425884e+18,Simply Hiraeth,,,2020-05-11,0.0,,,Instagram,pictures tested toilet paper bath bomb inspired current pandemic profits still https co oglen yvy
"@lwjgay BUT HOW YOU KEEP IT IN THE BATHROOM!!!! YALL KEEPING POOP , TOILETPAPER WITH POOP ON IT IN YOUR TRASHCAN IN YOUR BATHROOM???!!!!!!??",1.2599550069266555e+18,lin 〄 ilw,"she/her, sweden🩹",,2020-05-11,0.0,,,Twitter for iPhone,lwjgay keep bathroom yall keeping poop toiletpaper poop trashcan bathroom
RT @LadeKrispy: one of these as a tat 🤔🔥,1.2599538343712686e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-11,0.0,,,Twitter for iPhone,rt ladekrispy one tat
"RT @OzzyManReviews: Here's me commentary on a toilet paper scrap, cause in Australia we think it'll save us from COVID-19 #australia #ozzym…",1.2599538101658583e+18,Siya Rumbu #SofaSgijima🔴,Oos Kaap 🇿🇦,,2020-05-11,0.0,,,Twitter for Android,rt ozzymanreviews commentary toilet paper scrap cause australia think save us covid australia ozzym
"#ObaMAGAte is now no longer trending on tw@tter

the little radical leftist toiletpaper hoarders will continue to i… https://t.co/YRgOlXrm0O",1.2599536080548536e+18,Native American COVD19 FREE,US of Native Americans,,2020-05-11,0.0,,,Twitter Web App,obamagate longer trending tw tter little radical leftist toiletpaper hoarders continue https co yrgolxrm
Is your bathroom overdue for a remodel? Schedule a FREE estimate with Tridel Construction today! ☎️702-751-9558 In… https://t.co/PcWF1nb266,1.2599528603236557e+18,Tridel Construction,"Las Vegas, NV",,2020-05-11,0.0,,,Twitter Web App,bathroom overdue remodel schedule free estimate tridel construction today https co pcwf nb
RT @saifzon: toilets r so scary i swear u never kno when that shit says nope cant take this much toiletpaper and overflows,1.2599519975387628e+18,mattia,she/her. no:el. sway d. mkit.,,2020-05-11,0.0,,,Twitter for iPhone,rt saifzon toilets r scary swear u never kno shit says nope cant take much toiletpaper overflows
toilets r so scary i swear u never kno when that shit says nope cant take this much toiletpaper and overflows,1.2599518584262943e+18,lin 〄 ilw,"she/her, sweden🩹",,2020-05-11,5.0,,,Twitter for iPhone,toilets r scary swear u never kno shit says nope cant take much toiletpaper overflows
"Don't flush those ""flushable"" wipes! #Toiletpaper is designed to disintegrate in our sewage systems, but wipes are… https://t.co/U7JmHukgd4",1.2599518107663892e+18,F.Y. Eye Inc.,New York City,,2020-05-11,2.0,,,Twitter Web App,flush flushable wipes toiletpaper designed disintegrate sewage systems wipes https co u jmhukgd
#SocialDistancing #toiletpaper https://t.co/CUmlTejSvS,1.259950778690818e+18,Rex: The Seeing-Eye Dog,,,2020-05-11,1.0,,,Twitter for iPhone,socialdistancing toiletpaper https co cumltejsvs
RT @NahBabyNah: #toiletpaper https://t.co/SUUYL888zw,1.2599488728115855e+18,Creosote Charlie,United States,,2020-05-11,0.0,,,Twitter for Android,rt nahbabynah toiletpaper https co suuyl zw
The shortage must be over when @costcocanada has #toiletpaper on sale!!  #Covid19 https://t.co/b3284tWvHv,1.2599486101727273e+18,"Derek deLouché, CFRE","Ottawa, ON",,2020-05-11,1.0,,"Place(_api=<tweepy.api.API object at 0x11430af10>, id='38d5974e82ed1a6c', url='https://api.twitter.com/1.1/geo/id/38d5974e82ed1a6c.json', place_type='city', name='Ottawa', full_name='Ottawa, Ontario', country_code='CA', country='Canada', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11430af10>, type='Polygon', coordinates=[[[-76.353876, 44.961937], [-75.246407, 44.961937], [-75.246407, 45.5356446], [-76.353876, 45.5356446]]]), attributes={})",Twitter for iPhone,shortage must costcocanada toiletpaper sale covid https co b twvhv
https://t.co/AMP0QdvRUq #toiletpaper,1.259947677107794e+18,Lesley Looper,"North Carolina, USA",,2020-05-11,0.0,,"Place(_api=<tweepy.api.API object at 0x11430af10>, id='bced47a0c99c71d0', url='https://api.twitter.com/1.1/geo/id/bced47a0c99c71d0.json', place_type='city', name='Durham', full_name='Durham, NC', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11430af10>, type='Polygon', coordinates=[[[-79.0075886, 35.866334], [-78.783292, 35.866334], [-78.783292, 36.115631], [-79.0075886, 36.115631]]]), attributes={})",Twitter for iPhone,https co amp qdvruq toiletpaper
"Funny Card, TP Friendship Card, #coronavirus Ready to Ship, RTS https://t.co/BfncjdZRX8 via @Etsy #etsy #handmade… https://t.co/9fzDa5SBsZ",1.2599471017625313e+18,Alex Arora,"New York, New York",,2020-05-11,0.0,,,Twitter Web Client,funny card tp friendship card coronavirus ready ship rts https co bfncjdzrx via etsy etsy handmade https co fzda sbsz
"RT @KlatuBaradaNiko: #ToiletPaper shortage explanation

 https://t.co/XR0KenHF4A",1.2599465917897646e+18,Sunfirekisses,,,2020-05-11,0.0,,,Twitter for Android,rt klatubaradaniko toiletpaper shortage explanation https co xr kenhf
"No #toiletpaper, why are we still not stocked? 
Btw I got a bidet attachment and guess what... #fraud the hose to c… https://t.co/XgpemL9zOo",1.2599457662416077e+18,Barbara,"Virginia, USA",,2020-05-11,0.0,,,Twitter for Android,toiletpaper still stocked btw got bidet attachment guess fraud hose c https co xgpeml zoo
"Apparently bicycles are the new toilet paper.

#toiletpaper #bicycle #BikeMonth #bike #bikes #commute #onlygoodnewsdaily",1.2599456831776522e+18,@onlygoodnewsdaily,,,2020-05-11,0.0,,,Twitter Web App,apparently bicycles new toilet paper toiletpaper bicycle bikemonth bike bikes commute onlygoodnewsdaily
@Matt_James44 @mattywharton @s04_en @premierleague @btsportfootball @BBCSport @Squawka @FourFourTwo @SkyBetChamp Lo… https://t.co/2vHOcNw1SE,1.259942136499376e+18,Speedy¹⁹,Niedersachsen,,2020-05-11,8.0,,,Twitter Web App,matt james mattywharton en premierleague btsportfootball bbcsport squawka fourfourtwo skybetchamp lo https co vhocnw se
Industrial style Bathroom dual toilet paper https://t.co/nd1gsJ0CHk #housewares #bathroom @EtsyMktgTool #toilet… https://t.co/RqLs0GOMq7,1.259940628911227e+18,Lewis Wolk,"Laval, Québec",,2020-05-11,0.0,,,EtsyMarketingTool,industrial style bathroom dual toilet paper https co nd gsj chk housewares bathroom etsymktgtool toilet https co rqls gomq
"My mind when the virus outbreak first began to spread. 
#virus #toiletpaper #coronavirus https://t.co/sgUoklBOqU",1.2599403782805258e+18,Shane G Wong,My little void room,,2020-05-11,0.0,,,Twitter for iPhone,mind virus outbreak first began spread virus toiletpaper coronavirus https co sguoklboqu
Charmin Ultra Gentle Toilet Paper 12 Mega Rolls 286 Sheets per Roll in stock! WalMart #ToiletPaper https://t.co/ILUtOogU7C,1.2599364748306022e+18,Toilet Paper Tracker,,,2020-05-11,0.0,,,xboxonelocator,charmin ultra gentle toilet paper mega rolls sheets per roll stock walmart toiletpaper https co ilutoogu c
"Do you see what I see?

YOUTUBE 🔗 IN BIO

Stay safe and 🤪 trippy!

#trippintraci #staytrippy #toiletpaper #vanlife… https://t.co/Sd93zxLTCJ",1.259936022818939e+18,Trippin’ Traci,United States,,2020-05-11,0.0,,,Instagram,see see youtube bio stay safe trippy trippintraci staytrippy toiletpaper vanlife https co sd zxltcj
#bikes have become the new #toiletpaper...  https://t.co/DiD8DA5K9g,1.259935940526649e+18,spindrift,London / Brighton / Chamonix,,2020-05-11,3.0,,,Twitter for iPhone,bikes become new toiletpaper https co da k g
Interesting factoid that I just learned given all the #toiletpaper shortages 1/2...,1.2599358386009252e+18,Bob Waldon,"Ontario, Nova Scotia, Canada",,2020-05-11,0.0,,,Twitter for iPhone,interesting factoid learned given toiletpaper shortages
RT @PainterRandy: I'm Praying 4those right now still sleeping under bushes or in park in RedBluff with no sleepingbag-tent-socks-toiletpape…,1.2599340203071242e+18,James Kozlinski @InHisAwesomeGrace,In His Awesome Grace,,2020-05-11,0.0,,,Twitter for Android,rt painterrandy praying right still sleeping bushes park redbluff sleepingbag tent socks toiletpape
RT @MattRasconNews: I don’t remember the last time I went to #Costco and this aisle was full. #toiletpaper @KSL5TV https://t.co/0CTNiyosoK,1.25993382472661e+18,Shannon,"Midvale, UT",,2020-05-11,0.0,,,Twitter for iPhone,rt mattrasconnews remember last time went costco aisle full toiletpaper ksl tv https co ctniyosok
"RT @vickiestevens14: You think you know the story of Romeo and Juliette? Well think again. 

.
.
.
#RomeoAndJuliet #ROMEO #Comedyvideos #co…",1.2599320337296015e+18,Apeddx,,,2020-05-11,0.0,,,MemeBotaqqtt,rt vickiestevens think know story romeo juliette well think romeoandjuliet romeo comedyvideos co
You know there's a toilet paper shortage when even your hamster stocks up on it 😂 #RoborovskiHamster #ToiletPaper… https://t.co/fsdhZiUsIx,1.259931505389953e+18,(づ｡◕‿‿◕｡)づ ~ɐuɐ~🍍🐹🐹,"United States, Texas / 米国、テキサ",,2020-05-11,1.0,,,Twitter for Android,know toilet paper shortage even hamster stocks roborovskihamster toiletpaper https co fsdhziusix
Quarantine starter pack #COVID19 #dalogna #Egirls #toiletpaper #zoom https://t.co/lJhoM5nH88,1.2599308030034248e+18,Era 101,,,2020-05-11,8.0,,,Twitter for iPhone,quarantine starter pack covid dalogna egirls toiletpaper zoom https co ljhom nh
#elastic is the #toiletpaper of the craft world 😳,1.259930774351954e+18,Sari Philipps,"The Wild, Wild, West",,2020-05-11,0.0,,,Twitter for iPhone,elastic toiletpaper craft world
"You think you know the story of Romeo and Juliette? Well think again. 

.
.
.
#RomeoAndJuliet #ROMEO #Comedyvideos… https://t.co/qLmb1KSwlm",1.259930524270891e+18,Victoria Stevens,"New York, NY",,2020-05-11,0.0,,,Twitter Web App,think know story romeo juliette well think romeoandjuliet romeo comedyvideos https co qlmb kswlm
"@downwithtyranny Biden wasn't my first choiceI really don't like the other choice now.
Somehow TP* got my email and… https://t.co/Vs2N97CltT",1.2599296384631726e+18,Michael McDonnell,,,2020-05-11,0.0,,,Twitter Web App,downwithtyranny biden first choicei really like choice somehow tp got email https co vs n cltt
"Toilet Paper Rolls Squished into Funny Faces by Junior Fritz Jacquet

https://t.co/c4oE7ForOa
#toiletpaper… https://t.co/WXEdjsggH6",1.2599287639758725e+18,inebri-art,"Plymouth, MA",,2020-05-11,0.0,,,TweetDeck,toilet paper rolls squished funny faces junior fritz jacquet https co c oe foroa toiletpaper https co wxedjsggh
"Just curious; In my area, it appears the scary #toiletpaper shortage of 2020 has subsided. People are either full-u… https://t.co/7reRez1F5u",1.259926337415938e+18,Manila Chan,Washington DC,,2020-05-11,1.0,,,Twitter Web App,curious area appears scary toiletpaper shortage subsided people either full u https co rerez f u
RT @bprophetable: @ACTEducation @ByrnesGidget So you are going to provide #soap #sanitiser #tissues #toiletpaper and #chalk ???,1.2599247737919078e+18,WGAR News👣 #AboriginalRights AltMediaMonitor,"Australia-wide city, rural",,2020-05-11,0.0,,,Twitter Web App,rt bprophetable acteducation byrnesgidget going provide soap sanitiser tissues toiletpaper chalk
"RT @SupplyCleanAM: #toiletpaper #cleaningService 
#Shipping 
We now are talking orders for cleaning products, Toilet Paper.... For shipping…",1.259924316919083e+18,AM Cleaning and Supplies,"Ann Arbor, MI",,2020-05-11,0.0,,,Twitter for Android,rt supplycleanam toiletpaper cleaningservice shipping talking orders cleaning products toilet paper shipping
"#toiletpaper #cleaningService 
#Shipping 
We now are talking orders for cleaning products, Toilet Paper.... For shi… https://t.co/xxo1ETAPLX",1.2599239578531594e+18,AM Cleaning and Supplies,"Ann Arbor, MI",,2020-05-11,1.0,,"Place(_api=<tweepy.api.API object at 0x11430af10>, id='96683cc9126741d1', url='https://api.twitter.com/1.1/geo/id/96683cc9126741d1.json', place_type='country', name='United States', full_name='United States', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11430af10>, type='Polygon', coordinates=[[[-179.231086, 13.182335], [179.859685, 13.182335], [179.859685, 71.434357], [-179.231086, 71.434357]]]), attributes={})",Twitter for Android,toiletpaper cleaningservice shipping talking orders cleaning products toilet paper shi https co xxo etaplx
The @BJsWholesale algorithm is trolling me. #lockdown #COVID19 #toiletpaper https://t.co/wCwfGCotjZ,1.2599215954449695e+18,"Hey, Jim Hill📓🖌🥑 🦇",Cape Cod,,2020-05-11,1.0,,,Twitter Web App,bjswholesale algorithm trolling lockdown covid toiletpaper https co wcwfgcotjz
I think this slide pretty much sums up 2020 thus far  #TigerKing #COVID19 #CaroleBaskin #MurderHornets #toiletpaper… https://t.co/Iedv2Txy6y,1.259918880866218e+18,Tom Vlasic,"Chicago, IL",,2020-05-11,0.0,,,Twitter for iPhone,think slide pretty much sums thus far tigerking covid carolebaskin murderhornets toiletpaper https co iedv txy
When your daddy sends you an early birthday present 😂🧻 #COVID19 #toiletpaper https://t.co/ADpFhRUcvz,1.259917037306106e+18,Erin Kidd,"Salisbury, NC",,2020-05-11,1.0,,,Twitter for iPhone,daddy sends early birthday present covid toiletpaper https co adpfhrucvz
"Impossible to predict the winners of 2020: #ToiletPaper, #JigsawPuzzle[s] and #PressOnNails

#TheYearOfVision, my ass 🍑",1.2599165076911514e+18,Kira Moore 👊🏽,"Denver, CO",,2020-05-11,0.0,,,Twitter for Android,impossible predict winners toiletpaper jigsawpuzzle pressonnails theyearofvision ass
"RT @brababella: #Streetart: #Coronavirus by #JimBachor @ #Chicago, USA 
https://t.co/UIvTa9MvbJ #arteurbana #covid19 #lol #urbanart #mosaic…",1.2599159643695063e+18, รtєŦคภ ђเภtz,"Berlin, Germany",,2020-05-11,0.0,,,TweetDeck,rt brababella streetart coronavirus jimbachor chicago usa https co uivta mvbj arteurbana covid lol urbanart mosaic
RT @kaycudii: How you discovered Kid Cudi vs how I discovered Kid Cudi https://t.co/7lOJlB8o0w,1.2596332890584517e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-10,0.0,,,Twitter for iPhone,rt kaycudii discovered kid cudi vs discovered kid cudi https co lojlb w
RT @threatenedcats: https://t.co/MaCBJf980U,1.259631119689044e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-10,0.0,,,Twitter for iPhone,rt threatenedcats https co macbjf u
RT @TallGlassofStyL: Betty White been with the shits. https://t.co/RRFuS5I5Eb,1.2596310755020145e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-10,0.0,,,Twitter for iPhone,rt tallglassofstyl betty white shits https co rrfus eb
RT @pissboymcgee: @thebiggestyee let men game in peace 2020,1.259630851610022e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-10,0.0,,,Twitter for iPhone,rt pissboymcgee thebiggestyee let men game peace
"@MunaNawabit1 You must be pretty old, since the patent for #ToiletPaper set that straight in 1891. For the record,… https://t.co/a1pBRkLKAp",1.2596299165192684e+18,A4NY14,"Queens, NY",,2020-05-10,3.0,,,Twitter Web App,munanawabit must pretty old since patent toiletpaper set straight record https co pbrklkap
"〔NEW!〕 #TPGC
■ 実況#11【XCOM: チーム・キメラ（XCOM: Chimera Squad）】ようこそ、シティー31へ。
https://t.co/eoowNUrszi",1.259628297094398e+18,ToiletPaper Gaming Channel,日本,,2020-05-10,1.0,,,IFTTT,new tpgc xcom xcom chimera squad https co eoownurszi
"〔NEW!〕 #TPGC
■ 実況#51【逆転裁判 ２（逆転裁判123 成歩堂セレクション）】第４話：さらば、逆転［その２０］
https://t.co/WVQZw7okOD",1.2596282954166764e+18,ToiletPaper Gaming Channel,日本,,2020-05-10,0.0,,,IFTTT,new tpgc https co wvqzw okod
